text,metadata
"opcode byte (or bytes) species, among other things, the operation to be per-
formed, whether the operands are to be obtained from memory or from reg-
isters, the size of the operands, whether or not one of the source operands is
an immediate value in the instruction, and if so, the size of that immediate
operand.
Some opcodes are formed by combining the opcode byte with bits [5:3]
of the ModR/M byte, if those bits are not needed to provide addressing mode
information. The ModR/M byte is described in Section B.2.3.
B.2.3 ModR/M Byte
The ModR/M byte, shown in Figure B.5, provides addressing mode information
for two operands, when necessary, or for one operand, if that is all that is needed.
If two operands are needed, one may be in memory, the other in a register, or both
may be in registers. If one operand is needed, it can be either in a register or in
memory. The ModR/M byte supports all cases.
The ModR/M byte is essentially partitioned into two parts. The rst part
consists of bits [7:6] and bits [2:0]. The second part consists of bits [5:3].
If bits [7:6] = 00, 01, or 10, the rst part species the addressing mode
of a memory operand, and the combined ve bits ([7:6],[2:0]) identify which
addressing mode. If bits [7:6] = 11, there is no memory operand, and bits [2:0]
specify a register operand.
Bits [5:3] specify the register number of the other operand, if the opcode
requires two operands. If the opcode only requires one operand, bits [5:3] are
available as a subopcode to dierentiate among eight opcodes that have the same
,
.
,
[5:3]) are part of the opcode.","{'page_number': 234, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': 'opcode byte (or bytes) species, among other things, the operation to be per-\nformed, whether the operands are to be obtained from memory or from reg-\nisters, the size of the operands, whether or not one of the source operands is\nan immediate value in the instruction, and if so, the size of that immediate\noperand.\nSome opcodes are formed by combining the opcode byte with bits [5:3]\nof the ModR/M byte, if those bits are not needed to provide addressing mode\ninformation. The ModR/M byte is described in Section B.2.3.\nB.2.3 ModR/M Byte\nThe ModR/M byte, shown in Figure B.5, provides addressing mode information\nfor two operands, when necessary, or for one operand, if that is all that is needed.\nIf two operands are needed, one may be in memory, the other in a register, or both\nmay be in registers. If one operand is needed, it can be either in a register or in\nmemory. The ModR/M byte supports all cases.\nThe ModR/M byte is essentially partitioned into two parts. The rst part\nconsists of bits [7:6] and bits [2:0]. The second part consists of bits [5:3].\nIf bits [7:6] = 00, 01, or 10, the rst part species the addressing mode\nof a memory operand, and the combined ve bits ([7:6],[2:0]) identify which\naddressing mode. If bits [7:6] = 11, there is no memory operand, and bits [2:0]\nspecify a register operand.\nBits [5:3] specify the register number of the other operand, if the opcode\nrequires two operands. If the opcode only requires one operand, bits [5:3] are\navailable as a subopcode to dierentiate among eight opcodes that have the same\n,\n.\n,\n[5:3]) are part of the opcode.'}"
".
then added to whatever is specied by the
ModR/M byte.
B.2.4 SIB Byte
If the opcode species that an operand is to be obtained from memory, the Mod-
R/M byte species the addressing mode, that is, the information that is needed
to calculate the address of that operand. Some addressing modes require more
information than can be specied by the ModR/M byte alone. Those operand
speciers (see the third entry in Table B.5) specify the inclusion of an SIB byte
in the instruction. The SIB byte (for scaled-index-base), shown in Figure B.5, pro-
vides scaling information and identies which register is to be used as an index
register and/or which register is to be used as a base register. Taken together, the
SIB byte computes scale  index + base, where base and/or index can be zero,
and scale can be 1. Table B.6 lists some of the interpretations of the SIB byte.
B.2.5 Displacement
If the ModR/M byte species that the address calculation requires a displacement,
the displacement (one, two, or four bytes) is contained in the instruction. The
opcode and/or ModR/M byte species the size of the displacement.
Figure B.6 shows the addressing mode calculation for the source operand if
the instruction is as shown. The prex x26 overrides the segment register and
species using the ES segment. The ModR/M and SIB bytes specify that a four-
byte displacement is to be added to the base register ECX + the index register
EBX after its contents is multiplied by 4.
B.2.6 Immediate
Recall that the LC-3 allowed small immediate values to be present in the instruc-
tion, by setting inst[5:5] to 1. The x86 also permits immediate values in the
instruction. As stated previously, if the opcode species that a source operand
is an immediate value in the instruction, it also species the number of bytes
of the instruction used to represent the operand. That is, an immediate can be","{'page_number': 235, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': '.\nthen added to whatever is specied by the\nModR/M byte.\nB.2.4 SIB Byte\nIf the opcode species that an operand is to be obtained from memory, the Mod-\nR/M byte species the addressing mode, that is, the information that is needed\nto calculate the address of that operand. Some addressing modes require more\ninformation than can be specied by the ModR/M byte alone. Those operand\nspeciers (see the third entry in Table B.5) specify the inclusion of an SIB byte\nin the instruction. The SIB byte (for scaled-index-base), shown in Figure B.5, pro-\nvides scaling information and identies which register is to be used as an index\nregister and/or which register is to be used as a base register. Taken together, the\nSIB byte computes scale  index + base, where base and/or index can be zero,\nand scale can be 1. Table B.6 lists some of the interpretations of the SIB byte.\nB.2.5 Displacement\nIf the ModR/M byte species that the address calculation requires a displacement,\nthe displacement (one, two, or four bytes) is contained in the instruction. The\nopcode and/or ModR/M byte species the size of the displacement.\nFigure B.6 shows the addressing mode calculation for the source operand if\nthe instruction is as shown. The prex x26 overrides the segment register and\nspecies using the ES segment. The ModR/M and SIB bytes specify that a four-\nbyte displacement is to be added to the base register ECX + the index register\nEBX after its contents is multiplied by 4.\nB.2.6 Immediate\nRecall that the LC-3 allowed small immediate values to be present in the instruc-\ntion, by setting inst[5:5] to 1. The x86 also permits immediate values in the\ninstruction. As stated previously, if the opcode species that a source operand\nis an immediate value in the instruction, it also species the number of bytes\nof the instruction used to represent the operand. That is, an immediate can be'}"
"694
Address
Figure B.6
Addressing mode calculation for Base+ScaledIndes+disp32.
represented in the instruction with one, two, or four bytes. Since the opcode
also species the size of the operand, immediate values that can be stored in
fewer bytes than the operand size are rst sign-extended to their full size before
Figure B.7
Example x86 instruction in 32-bit mode: ADD EAX, $5.","{'page_number': 236, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': '694\nAddress\nFigure B.6\nAddressing mode calculation for Base+ScaledIndes+disp32.\nrepresented in the instruction with one, two, or four bytes. Since the opcode\nalso species the size of the operand, immediate values that can be stored in\nfewer bytes than the operand size are rst sign-extended to their full size before\nFigure B.7\nExample x86 instruction in 32-bit mode: ADD EAX, $5.'}"
"B.3 An Example
We conclude this appendix with an example. The problem is one we have dealt
with extensively in Chapter 14. Given an input character string consisting of text,
numbers, and punctuation, write a C program to convert all the lowercase letters
to uppercase. Figure B.8 shows a C program that solves this problem. Figure B.9
shows the annotated LC-3 assembly language code that a C compiler would gen-
erate. Figure B.10 shows the corresponding annotated x86 assembly language
code, assuming we are operating the x86 in 32-bit mode. For readability, we show
assembly language representations of the LC-3 and x86 programs rather than the
machine code.
#include <stdio.h>
void UpcaseString(char inputString[]);
int main (void)
{
char string[8];
scanf(""%s"", string);
UpcaseString(string);
}
void UpcaseString(char inputString[])
{
int i = 0;
while(inputString[i]) {
if (('a' <= inputString[i]) && (inputString[i] <= 'z'))
inputString[i] = inputString[i] - ('a' - 'A');
i++;
}
}
Figure B.8
C source code for the upper-/lowercase program.","{'page_number': 237, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': 'B.3 An Example\nWe conclude this appendix with an example. The problem is one we have dealt\nwith extensively in Chapter 14. Given an input character string consisting of text,\nnumbers, and punctuation, write a C program to convert all the lowercase letters\nto uppercase. Figure B.8 shows a C program that solves this problem. Figure B.9\nshows the annotated LC-3 assembly language code that a C compiler would gen-\nerate. Figure B.10 shows the corresponding annotated x86 assembly language\ncode, assuming we are operating the x86 in 32-bit mode. For readability, we show\nassembly language representations of the LC-3 and x86 programs rather than the\nmachine code.\n#include <stdio.h>\nvoid UpcaseString(char inputString[]);\nint main (void)\n{\nchar string[8];\nscanf(""%s"", string);\nUpcaseString(string);\n}\nvoid UpcaseString(char inputString[])\n{\nint i = 0;\nwhile(inputString[i]) {\nif ((\'a\' <= inputString[i]) && (inputString[i] <= \'z\'))\ninputString[i] = inputString[i] - (\'a\' - \'A\');\ni++;\n}\n}\nFigure B.8\nC source code for the upper-/lowercase program.'}"
"Microarchitecture
e LC-3
W
e have seen in Chapters 4 and 5 the several stages of the instruction cycle
that must occur in order for the computer to process each instruction. If a
microarchitecture is to implement an ISA, it must be able to carry out this instruc-
tion cycle for every instruction in the ISA. This appendix illustrates one example
of a microarchitecture that can do that for the LC-3 ISA. Many of the details of
the microarchitecture and the reasons for each design decision are well beyond
the scope of an introductory course. However, for those who want to understand
how a microarchitecture can carry out the requirements of each instruction of the
LC-3 ISA, this appendix is provided.
C.1 Overview
Figure C.1 shows the two main components of a microarchitecture: the data path,
which contains all the components that actually process the instructions, and the
control, which contains all the components that generate the set of control signals
that are needed to control the processing at each instant of time.
We say, at each instant of time, but we really mean during each clock cycle.
That is, time is divided into clock cycles. The cycle time of a microprocessor is the
duration of a clock cycle. A common cycle time for a microprocessor today is 0.33
nanoseconds, which corresponds to 3 billion clock cycles each second. We say
that such a microprocessor is operating at a frequency of 3 gigahertz, or 3 GHz.
At each instant of timeor, rather, during each clock cyclethe 52 control
signals (as shown in Figure C.1) control both the processing in the data path and
the generation of the control signals for the next clock cycle. Processing in the
data path is controlled by 42 bits, and the generation of the control signals for the
next clock cycle is controlled by 10 bits.
Note that the hardware that determines which control signals are needed each
clock cycle does not operate in a vacuum. On the contrary, the control signals
needed in the next clock cycle depend on the following:
1. The control signals that are present during the current clock cycle.
2. The LC-3 instruction that is being executed.","{'page_number': 238, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': 'Microarchitecture\ne LC-3\nW\ne have seen in Chapters 4 and 5 the several stages of the instruction cycle\nthat must occur in order for the computer to process each instruction. If a\nmicroarchitecture is to implement an ISA, it must be able to carry out this instruc-\ntion cycle for every instruction in the ISA. This appendix illustrates one example\nof a microarchitecture that can do that for the LC-3 ISA. Many of the details of\nthe microarchitecture and the reasons for each design decision are well beyond\nthe scope of an introductory course. However, for those who want to understand\nhow a microarchitecture can carry out the requirements of each instruction of the\nLC-3 ISA, this appendix is provided.\nC.1 Overview\nFigure C.1 shows the two main components of a microarchitecture: the data path,\nwhich contains all the components that actually process the instructions, and the\ncontrol, which contains all the components that generate the set of control signals\nthat are needed to control the processing at each instant of time.\nWe say, at each instant of time, but we really mean during each clock cycle.\nThat is, time is divided into clock cycles. The cycle time of a microprocessor is the\nduration of a clock cycle. A common cycle time for a microprocessor today is 0.33\nnanoseconds, which corresponds to 3 billion clock cycles each second. We say\nthat such a microprocessor is operating at a frequency of 3 gigahertz, or 3 GHz.\nAt each instant of timeor, rather, during each clock cyclethe 52 control\nsignals (as shown in Figure C.1) control both the processing in the data path and\nthe generation of the control signals for the next clock cycle. Processing in the\ndata path is controlled by 42 bits, and the generation of the control signals for the\nnext clock cycle is controlled by 10 bits.\nNote that the hardware that determines which control signals are needed each\nclock cycle does not operate in a vacuum. On the contrary, the control signals\nneeded in the next clock cycle depend on the following:\n1. The control signals that are present during the current clock cycle.\n2. The LC-3 instruction that is being executed.'}"
"42
40
Control
10
Control Signals
(J, COND, IRD)
52
Memory, I/O
Addr
16
Inst.
Data,
16
16
Data
Data Path
2
R
INT
IR[15:11]
BEN
PSR[15]
ACV
Figure C.1
Microarchitecture of the LC-3, major components.
3. The privilege mode of the program that is executing, and whether the
processor has the right to access a particular memory location.
4. If that LC-3 instruction is a BR, whether the conditions for the branch have
been met (i.e., the state of the relevant condition codes).
5. Whether or not an external device is requesting that the processor be
interrupted.
6. If a memory operation is in progress, whether it is completing during this cycle.
Figure C.1 identies the specic information in our implementation of the
LC-3 that corresponds to these six items. They are, respectively:
1. J[5:0], COND[2:0], and IRDten bits of control signals provided by the
current clock cycle.
2. inst[15:12], which identies the opcode, and inst[11:11], which
dierentiates JSR from JSRR (i.e., the addressing mode for the target of the
subroutine call).
3. PSR[15], bit [15] of the Processor Status Register, which indicates whether
the current program is executing with supervisor or user privileges, and
ACV, a signal that informs the processor that a process operating in User","{'page_number': 239, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': '42\n40\nControl\n10\nControl Signals\n(J, COND, IRD)\n52\nMemory, I/O\nAddr\n16\nInst.\nData,\n16\n16\nData\nData Path\n2\nR\nINT\nIR[15:11]\nBEN\nPSR[15]\nACV\nFigure C.1\nMicroarchitecture of the LC-3, major components.\n3. The privilege mode of the program that is executing, and whether the\nprocessor has the right to access a particular memory location.\n4. If that LC-3 instruction is a BR, whether the conditions for the branch have\nbeen met (i.e., the state of the relevant condition codes).\n5. Whether or not an external device is requesting that the processor be\ninterrupted.\n6. If a memory operation is in progress, whether it is completing during this cycle.\nFigure C.1 identies the specic information in our implementation of the\nLC-3 that corresponds to these six items. They are, respectively:\n1. J[5:0], COND[2:0], and IRDten bits of control signals provided by the\ncurrent clock cycle.\n2. inst[15:12], which identies the opcode, and inst[11:11], which\ndierentiates JSR from JSRR (i.e., the addressing mode for the target of the\nsubroutine call).\n3. PSR[15], bit [15] of the Processor Status Register, which indicates whether\nthe current program is executing with supervisor or user privileges, and\nACV, a signal that informs the processor that a process operating in User'}"
"mode is trying to access a location in privileged memory. ACV stands for
Access Control Violation. When asserted, it denies the process access to the
privileged memory location.
4. BEN to indicate whether or not a BR should be taken.
5. INT to indicate that some external device of higher priority than the
executing process requests service.
6. R to indicate the end of a memory operation.
C.2 The State Machine
The behavior of the LC-3 microarchitecture during a given clock cycle is com-
pletely determined by the 52 control signals, combined with ten bits of addi-
tional information (inst[15:11], PSR[15], ACV, BEN, INT, and R), as shown in
Figure C.1. We have said that during each clock cycle, 42 of these control signals
determine the processing of information in the data path and the other ten control
signals combine with the ten bits of additional information to determine which
set of control signals will be required in the next clock cycle.
We say that these 52 control signals specify the state of the control struc-
ture of the LC-3 microarchitecture. We can completely describe the behavior of
the LC-3 microarchitecture by means of a directed graph that consists of nodes
(one corresponding to each state) and arcs (showing the ow from each state to
the one[s] it goes to next). We call such a graph a state machine.
Figure C.2, combined with Figure C.7, is the state machine for our implemen-
tation of the LC-3. The state machine describes what happens during each clock
cycle in which the computer is running. Each state is active for exactly one clock
cycle before control passes to the next state. The state machine shows the step-
by-step (clock cyclebyclock cycle) process that each instruction goes through
from the start of its FETCH phase to the end of its instruction cycle, as described
in Section 4.3.2. Each node in the state machine corresponds to the activity that
the processor carries out during a single clock cycle. The actual processing that
is performed in the data path is contained inside the node. The step-by-step ow
is conveyed by the arcs that take the processor from one state to the next.
Lets start our study of Figure C.2 by examining the FETCH phase of the
instruction cycle. As you know, every instruction goes through the same FETCH
phase in its instruction cycle. Recall from Chapter 4 that the FETCH phase starts
with a memory access to read the instruction at the address specied by the PC.
Note that in the state numbered 18, the MAR is loaded with the address contained
in PC, and the PC is incremented in preparation for the FETCH of the next LC-3
instruction after the current instruction nishes its instruction cycle. If the content
of MAR species privileged memory, and PSR[15] = 1, indicating User mode,
the access of the instruction will not be allowed. That would be an access control
violation, so ACV is set. Finally, if there is no interrupt request present (INT = 0),
the ow passes to the state numbered 33. We will describe in Section C","{'page_number': 240, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': 'If the content\nof MAR species privileged memory, and PSR[15] = 1, indicating User mode,\nthe access of the instruction will not be allowed. That would be an access control\nviolation, so ACV is set. Finally, if there is no interrupt request present (INT = 0),\nthe ow passes to the state numbered 33. We will describe in Section C.7 the ow\nof control if INT = 1, that is, if an external device is requesting an interrupt.'}"
"If the content
of MAR species privileged memory, and PSR[15] = 1, indicating User mode,
the access of the instruction will not be allowed. That would be an access control
violation, so ACV is set. Finally, if there is no interrupt request present (INT = 0),
the ow passes to the state numbered 33. We will describe in Section C.7 the ow
of control if INT = 1, that is, if an external device is requesting an interrupt.","{'page_number': 240, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': 'If the content\nof MAR species privileged memory, and PSR[15] = 1, indicating User mode,\nthe access of the instruction will not be allowed. That would be an access control\nviolation, so ACV is set. Finally, if there is no interrupt request present (INT = 0),\nthe ow passes to the state numbered 33. We will describe in Section C.7 the ow\nof control if INT = 1, that is, if an external device is requesting an interrupt.'}"
"Before we get into what happens during the clock cycle when the proces-
sor is in the state numbered 33, we should explain the numbering systemthat
is, why are states numbered 18 and 33. Recall, from our discussion of nite
state machines in Chapter 3, that each state must be uniquely specied and that
this unique specication is accomplished by means of state variables. Our state
machine that implements the LC-3 ISA requires 59 distinct states to implement
the entire behavior of the LC-3. Figure C.2 shows 31 of them plus pointers to
seven others (states 8, 13, 15, 48, 49, 57, and 60). Figure C.7 shows the other
28 states (including the seven that are pointed to in Figure C.2). We will visit all
of them as we go through this appendix. Since k logical variables can uniquely
identify 2k items, six state variables are needed to uniquely specify 59 states. The
number next to each node in Figure C.2 and Figure C.7 is the decimal equivalent
of the values (0 or 1) of the six state variables for the corresponding state. Thus,
for example, the state numbered 18 has state variable values 010010.
Now, back to what happens after the clock cycle in which the activity of state
18 has nished. As we said, if no external device is requesting an interrupt, the
ow passes to state 33 (i.e., 100001). From state 33, control passes to state 60
if the processor is trying to access privileged memory while in User mode, or to
state 28, if the memory access is allowed, that is, if there is no ACV violation.
We will discuss what happens if there is an ACV violation in Section C.7.
Instate28,sincetheMARcontainstheaddressoftheinstructiontobeprocessed,
this instruction is read from memory and loaded into the MDR. Since this memory
access can take multiple cycles, this state continues to execute until a ready signal
from the memory (R) is asserted, indicating that the memory access has completed.
Thus, the MDR contains the valid contents of the memory location specified by
MAR. The state machine then moves on to state 30, where the instruction is loaded
into the instruction register (IR), completing the fetch phase of the instruction cycle.
The state machine then moves to state 32, where DECODE takes place. Note
that there are 13 arcs emanating from state 32, each one corresponding to bits [15:12]
of the LC-3 instruction. These are the opcode bits that direct the state machine to
one of 16 paths to carry out the instruction cycle of the particular instruction that has
just been fetched. Note that the arc from the last state of each instruction cycle (i.e.,
the state that completes the processing of that LC-3 instruction) takes us to state 18
(to begin the instruction cycle of the next LC-3 instruction).
C","{'page_number': 241, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': 'These are the opcode bits that direct the state machine to\none of 16 paths to carry out the instruction cycle of the particular instruction that has\njust been fetched. Note that the arc from the last state of each instruction cycle (i.e.,\nthe state that completes the processing of that LC-3 instruction) takes us to state 18\n(to begin the instruction cycle of the next LC-3 instruction).\nC.3 The Data Path\nThe data path consists of all components that actually process the information\nduring each clock cyclethe functional units that operate on the information, the\nregisters that store information at the end of one cycle so it will be available for\nfurther use in subsequent cycles, and the buses and wires that carry information\nfrom one point to another in the data path. Figure C.3, an expanded version of\nwhat you have already encountered in Figure 5.18, illustrates the data path of our\nmicroarchitecture of the LC-3.\nNote the control signals that are associated with each component in the data\npath. For example, ALUK, consisting of two control signals, is associated with'}"
"These are the opcode bits that direct the state machine to
one of 16 paths to carry out the instruction cycle of the particular instruction that has
just been fetched. Note that the arc from the last state of each instruction cycle (i.e.,
the state that completes the processing of that LC-3 instruction) takes us to state 18
(to begin the instruction cycle of the next LC-3 instruction).
C.3 The Data Path
The data path consists of all components that actually process the information
during each clock cyclethe functional units that operate on the information, the
registers that store information at the end of one cycle so it will be available for
further use in subsequent cycles, and the buses and wires that carry information
from one point to another in the data path. Figure C.3, an expanded version of
what you have already encountered in Figure 5.18, illustrates the data path of our
microarchitecture of the LC-3.
Note the control signals that are associated with each component in the data
path. For example, ALUK, consisting of two control signals, is associated with","{'page_number': 241, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': 'These are the opcode bits that direct the state machine to\none of 16 paths to carry out the instruction cycle of the particular instruction that has\njust been fetched. Note that the arc from the last state of each instruction cycle (i.e.,\nthe state that completes the processing of that LC-3 instruction) takes us to state 18\n(to begin the instruction cycle of the next LC-3 instruction).\nC.3 The Data Path\nThe data path consists of all components that actually process the information\nduring each clock cyclethe functional units that operate on the information, the\nregisters that store information at the end of one cycle so it will be available for\nfurther use in subsequent cycles, and the buses and wires that carry information\nfrom one point to another in the data path. Figure C.3, an expanded version of\nwhat you have already encountered in Figure 5.18, illustrates the data path of our\nmicroarchitecture of the LC-3.\nNote the control signals that are associated with each component in the data\npath. For example, ALUK, consisting of two control signals, is associated with'}"
"the ALU. These control signals determine how that component (the ALU) will
be used each cycle. Table C.1 lists the set of 42 control signals that control the
elements of the data path and the set of values that each control signal can have.
(Actually, for readability, we provide a symbolic name for each value, rather than
the binary value.) For example, since ALUK consists of two bits, it can have one
of four values. Which value it has during any particular clock cycle depends on
whether the ALU is required to ADD, AND, NOT, or simply pass one of its inputs
to the output during that clock cycle. PCMUX also consists of two control signals
and species which input to the MUX is required during a given clock cycle.
LD.PC is a single-bit control signal and is a 0 (NO) or a 1 (YES), depending on
whether or not the PC is to be loaded during the given clock cycle.
During each clock cycle, corresponding to the current state in the state
machine, the 42 bits of control direct the processing of all components in the data
path that are required during that clock cycle. As we have said, the processing
that takes place in the data path during that clock cycle is specied inside the
node representing the state.
C.4 The Control Structure
The control structure of a microarchitecture is specied by its state machine. As
described earlier, the state machine (Figure C.2 and Figure C.7) determines which
control signals are needed each clock cycle to process information in the data path
and which control signals are needed each clock cycle to direct the ow of control
from the currently active state to its successor state.
Figure C.4 shows a block diagram of the control structure of our implemen-
tation of the LC-3. Many implementations are possible, and the design consider-
ations that must be studied to determine which of many possible implementations
should be used is the subject of a full course in computer architecture.
We have chosen here a straightforward microprogrammed implementation.
Each state of the control structure requires 42 bits to control the processing in the
data path and 10 bits to help determine which state comes next. These 52 bits are
collectively known as a microinstruction. Each microinstruction (i.e., each state
of the state machine) is stored in one 52-bit location of a special memory called
the control store. There are 59 distinct states. Since each state corresponds to one
microinstruction in the control store, the control store for our microprogrammed
implementation requires six bits to specify the address of each microinstruction.
Those six bits correspond to the state number associated with each state in the
state machine. For example, the microinstruction associated with state 18 is the
set of 52 control signals stored in address 18 of the control store.
Table C.2 lists the function of the ten bits of control information that help
determine which state comes next. Figure C.5 shows the logic of the micro-
sequencer. The purpose of the microsequencer is to determine the address in the
control store that corresponds to the next state, that is, the location where the
52 bits of control information for the next state are stored.","{'page_number': 242, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': 'the ALU. These control signals determine how that component (the ALU) will\nbe used each cycle. Table C.1 lists the set of 42 control signals that control the\nelements of the data path and the set of values that each control signal can have.\n(Actually, for readability, we provide a symbolic name for each value, rather than\nthe binary value.) For example, since ALUK consists of two bits, it can have one\nof four values. Which value it has during any particular clock cycle depends on\nwhether the ALU is required to ADD, AND, NOT, or simply pass one of its inputs\nto the output during that clock cycle. PCMUX also consists of two control signals\nand species which input to the MUX is required during a given clock cycle.\nLD.PC is a single-bit control signal and is a 0 (NO) or a 1 (YES), depending on\nwhether or not the PC is to be loaded during the given clock cycle.\nDuring each clock cycle, corresponding to the current state in the state\nmachine, the 42 bits of control direct the processing of all components in the data\npath that are required during that clock cycle. As we have said, the processing\nthat takes place in the data path during that clock cycle is specied inside the\nnode representing the state.\nC.4 The Control Structure\nThe control structure of a microarchitecture is specied by its state machine. As\ndescribed earlier, the state machine (Figure C.2 and Figure C.7) determines which\ncontrol signals are needed each clock cycle to process information in the data path\nand which control signals are needed each clock cycle to direct the ow of control\nfrom the currently active state to its successor state.\nFigure C.4 shows a block diagram of the control structure of our implemen-\ntation of the LC-3. Many implementations are possible, and the design consider-\nations that must be studied to determine which of many possible implementations\nshould be used is the subject of a full course in computer architecture.\nWe have chosen here a straightforward microprogrammed implementation.\nEach state of the control structure requires 42 bits to control the processing in the\ndata path and 10 bits to help determine which state comes next. These 52 bits are\ncollectively known as a microinstruction. Each microinstruction (i.e., each state\nof the state machine) is stored in one 52-bit location of a special memory called\nthe control store. There are 59 distinct states. Since each state corresponds to one\nmicroinstruction in the control store, the control store for our microprogrammed\nimplementation requires six bits to specify the address of each microinstruction.\nThose six bits correspond to the state number associated with each state in the\nstate machine. For example, the microinstruction associated with state 18 is the\nset of 52 control signals stored in address 18 of the control store.\nTable C.2 lists the function of the ten bits of control information that help\ndetermine which state comes next. Figure C.5 shows the logic of the micro-\nsequencer. The purpose of the microsequencer is to determine the address in the\ncontrol store that corresponds to the next state, that is, the location where the\n52 bits of control information for the next state are stored.'}"
"708
Address of Next State
Figure C.5
The microsequencer of the LC-3.
As we said, state 32 of the state machine (Figure C.2) performs the DECODE
phase of the instruction cycle. It has 16 next states, depending on the LC-3
instruction being executed during the current instruction cycle. If the IRD con-
trol signal in the microinstruction corresponding to state 32 is 1, the output MUX
of the microsequencer (Figure C.5) will take its source from the six bits formed
by 00 concatenated with the four opcode bits IR[15:12]. Since IR[15:12] speci-
es the opcode of the current LC-3 instruction being processed, the next address
of the control store will be one of 16 addresses, corresponding to the 15 opcodes
plus the one unused opcode, IR[15:12] = 1101. That is, each of the 16 next states
after state 32 is the rst state to be carried out after the instruction has been
decoded in state 32. For example, if the instruction being processed is ADD, the
address of the next state is state 1, whose microinstruction is stored at location
000001. Recall that IR[15:12] for ADD is 0001.
If, somehow, the instruction inadvertently contained IR[15:12] = 1101,
the unused opcode, the microarchitecture would execute a sequence of
microinstructions, starting at state 13. These microinstructions would respond to
the fact that an instruction with an illegal opcode had been fetched. Section C.7.3
describes what happens in that case.","{'page_number': 243, 'textbook_name': 'Yale-Patt_Sanjay-Patel--Intro_to_Computing_Systems', 'text': '708\nAddress of Next State\nFigure C.5\nThe microsequencer of the LC-3.\nAs we said, state 32 of the state machine (Figure C.2) performs the DECODE\nphase of the instruction cycle. It has 16 next states, depending on the LC-3\ninstruction being executed during the current instruction cycle. If the IRD con-\ntrol signal in the microinstruction corresponding to state 32 is 1, the output MUX\nof the microsequencer (Figure C.5) will take its source from the six bits formed\nby 00 concatenated with the four opcode bits IR[15:12]. Since IR[15:12] speci-\nes the opcode of the current LC-3 instruction being processed, the next address\nof the control store will be one of 16 addresses, corresponding to the 15 opcodes\nplus the one unused opcode, IR[15:12] = 1101. That is, each of the 16 next states\nafter state 32 is the rst state to be carried out after the instruction has been\ndecoded in state 32. For example, if the instruction being processed is ADD, the\naddress of the next state is state 1, whose microinstruction is stored at location\n000001. Recall that IR[15:12] for ADD is 0001.\nIf, somehow, the instruction inadvertently contained IR[15:12] = 1101,\nthe unused opcode, the microarchitecture would execute a sequence of\nmicroinstructions, starting at state 13. These microinstructions would respond to\nthe fact that an instruction with an illegal opcode had been fetched. Section C.7.3\ndescribes what happens in that case.'}"
